,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
125,e_XxMHUNJOw,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #6,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_6 #BORNPINK #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2023-01-06T09:00:21Z,2646371,274326,,7509,PT12M26S,hd,true
126,aiNJbot6xX8,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #5,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_5 #BORNPINK #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-12-30T09:00:01Z,2837737,293425,,9019,PT10M43S,hd,true
127,-fLoNjy8fBA,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] AMSTERDAM HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #AMSTERDAM #HIGHLIGHT #YG,,2022-12-27T12:00:00Z,1600823,245061,,2690,PT37S,hd,false
128,OJF1bF4N8_E,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] BERLIN HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #BERLIN #HIGHLIGHT #YG,,2022-12-23T12:00:13Z,1245435,217795,,2061,PT35S,hd,false
129,oFMss-QEE6E,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #4,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_4 #BORNPINK #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-12-23T09:00:27Z,3236054,323124,,7713,PT9M9S,hd,true
130,3Ym08pVITbg,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] COPENHAGEN HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #COPENHAGEN #HIGHLIGHT #YG,,2022-12-20T12:00:04Z,1113119,198534,,1809,PT33S,hd,false
131,f54TPkJkzKI,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] PARIS HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #PARIS #HIGHLIGHT #YG,,2022-12-16T12:00:23Z,1044570,212163,,1986,PT33S,hd,false
132,EAysvmlhIBU,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #3,"Filmed at the MTV VMA's held at Prudential Center, Newark, NJ.

#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_3 #BORNPINK #YOUTUBE #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-12-16T09:00:11Z,3259491,335138,,7811,PT10M30S,hd,true
133,zIuq_UuP5Bk,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] COLOGNE HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #COLOGNE #HIGHLIGHT #YG,,2022-12-12T12:00:27Z,1141108,209749,,1803,PT31S,hd,false
134,4hgm69uVCdQ,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #2,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_2 #BORNPINK #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-12-09T09:00:02Z,4896349,478606,,11046,PT11M4S,hd,true
135,6EOInfp38to,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] BARCELONA HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #BARCELONA #HIGHLIGHT #YG,,2022-12-08T12:00:03Z,816748,182584,,1682,PT32S,hd,false
136,EuDNhcMlVSA,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] LONDON HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #LONDON #HIGHLIGHT #YG,,2022-12-05T12:00:09Z,846237,185643,,1810,PT38S,hd,false
137,hZ_1c0hW_ZI,BLACKPINK,BLACKPINK - ‘B.P.M.’ Roll #1,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #Roll_1 #BORNPINK #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-12-02T09:00:18Z,7060071,709959,,13362,PT8M23S,hd,true
138,3Ne55EliHKU,BLACKPINK,BLACKPINK - ‘B.P.M.’ TEASER,#BLACKPINK #블랙핑크 #BPM #BORN_PINK_MEMORIES #TEASER #BORNPINK #YOUTUBE #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-12-01T09:00:02Z,3949190,529351,,12219,PT32S,hd,false
139,gdFtZy_Fb8s,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] LA HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #LA #HIGHLIGHT #YG,,2022-11-25T12:00:37Z,1305485,215541,,1924,PT35S,hd,false
140,AWl-Wc6Qpbo,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] NEWARK HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #NEWARK #HIGHLIGHT #YG,,2022-11-22T12:00:11Z,846915,168431,,1335,PT32S,hd,false
141,luw-pOEmUY8,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] CHICAGO HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #CHICAGO #HIGHLIGHT #YG,,2022-11-18T12:00:34Z,995682,197876,,2287,PT42S,hd,false
142,hJl3L53rT30,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] HAMILTON HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #HAMILTON #HIGHLIGHT #YG,,2022-11-13T12:00:23Z,1176685,209530,,2180,PT44S,hd,false
143,tFexh0nnAwU,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] ATLANTA HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #ATLANTA #HIGHLIGHT #YG,,2022-11-09T12:00:39Z,1246920,224663,,2037,PT39S,hd,false
144,Y0uG9BR4PBE,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] HOUSTON HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #HOUSTON #HIGHLIGHT #YG,,2022-11-07T12:00:19Z,1211160,232273,,1993,PT38S,hd,false
145,pGQzt0VEP14,BLACKPINK,BLACKPINK - [BORN PINK] OFFLINE FAN SIGNING EVENT,"#BLACKPINK #블랙핑크 #2ndAlbum #BORNPINK
#OFFLINE_FANSIGNING_EVENT #BLINK #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-11-07T09:00:25Z,3682532,286428,,7155,PT2M22S,hd,true
146,0E5YMIUgpAU,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] DALLAS HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #DALLAS #HIGHLIGHT #YG,,2022-10-29T12:00:00Z,2510418,359962,,3542,PT36S,hd,false
147,2wEi7O0nzqQ,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] SEOUL HIGHLIGHT CLIP,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #SEOUL #HIGHLIGHT #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-10-20T11:00:01Z,2858789,415406,,4454,PT37S,hd,false
148,B0Xuadbp3eA,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] SEOUL D-1 MESSAGE VIDEO,"SEE YOU SOON IN SEOUL!

#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #SEOUL #20221015_6pmKST #20221016_5pmKST #KSPO_DOME #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-10-14T03:00:04Z,3016115,417282,,6456,PT55S,hd,false
149,ZPA37YESz2U,BLACKPINK,BLACKPINK WORLD TOUR [BORN PINK] BAND PRACTICE SKETCH,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #BAND_PRACTICE_SKETCH #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-10-13T07:00:11Z,6956792,736594,,12807,PT1M4S,hd,false
150,S1EVzs5tOVk,BLACKPINK,BLACKPINK - ‘BORN PINK’ Countdown Party Replay,#BLACKPINK #블랙핑크 #2ndAlbum #BORNPINK #CountdownParty #Replay #YouTube #Now_Available #YG,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크', 'BLACKPINK SHUT DOWN', 'BLACKPINK Shut Down', '블랙핑크 셧다운', 'BLACKPINK 셧다운', '블랙핑크 Shut Down', 'Shut Down', 'Typa Girl', 'Yeah Yeah Yeah', 'Ready For Love', 'The Happiest Girl', 'Tally', 'Hard to Love']",2022-09-23T09:00:16Z,7499962,613506,,11823,PT44M32S,hd,true
151,3or3dp3qNQU,BLACKPINK,BLACKPINK - ‘Pink Venom’ (Official Audio),"BLACKPINK - ‘Pink Venom’

Kick in the door Waving the coco 
팝콘이나 챙겨 껴들 생각 말고
I talk that talk Runways I walk walk 
눈 감고 pop pop 안 봐도 척 

One by one then Two by two
내 손끝 툭 하나에 다 무너지는 중
가짜 쇼 치곤 화려했지
Makes no sense You couldn’t get a dollar outta me

자 오늘 밤이야 난 독을 품은 꽃
네 혼을 빼앗은 다음 Look what you made us do 

천천히 널 잠재울 FIRE 잔인할 만큼 아름다워 

I bring the pain like 

This that pink venom
This that pink venom
This that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like whoa whoa whoa 
Straight to ya dome like ah ah ah 

Taste that pink venom
Taste that pink venom
Taste that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like whoa whoa whoa 
Straight to ya dome like ah ah ah 

Black paint and ammo, got bodies like Rambo
Rest in peace, please light up a candle
This da life of a vandal, masked up and I’m still in Celine
Designer crimes or it wouldn’t be me

Diamonds shinin’ drive in silence I don’t mind it I’m ridin’ 
Flyin’ private side by side with da pilot Up in the sky 
And I’m wildin’, stylin’ on them and there’s no chance
Cuz we got bodies on bodies like this a slow dance 

자 오늘 밤이야 난 독을 품은 꽃
네 혼을 빼앗은 다음 Look what you made us do 

천천히 널 잠재울 FIRE 잔인할 만큼 아름다워 

I bring the pain like

This that pink venom
This that pink venom
This that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like whoa whoa whoa 
Straight to ya dome like ah ah ah 

Taste that pink venom
Taste that pink venom
Taste that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like whoa whoa whoa 
Straight to ya dome like ah ah ah 

원한다면 provoke us
감당 못해 and you know this

이미 퍼져버린 shot that potion 네 눈앞은 핑크빛 ocean

Come and give me all the smoke 도 아니면 모 like I’m so rock and roll 

Come and give me all the smoke 다 줄 세워 봐 자 STOP DROP

I bring the pain like

La tatata La tatata La tatata La tatata 
La tatata La tatata 

Straight to ya
Straight to ya
Straight to ya dome like

La tatata La tatata La tatata La tatata
La tatata La tatata

I bring the pain like 

#BLACKPINK #블랙핑크 #2ndAlbum #BORNPINK #PinkVenom #Official_Audio #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크']",2022-09-21T12:02:04Z,12322409,347342,,5649,PT3M8S,hd,false
152,JDRyqUx1X8M,BLACKPINK,BLACKPINK - ‘Shut Down’ (Official Audio),"BLACKPINK - ‘Shut Down’

Blackpink in your area
Blackpink in your area

컴백이 아냐 떠난 적 없으니까
고개들이 돌아 진정해 목 꺾일라
분홍빛의 얼음 drip drip drip freeze ‘em on sight
Shut it down what what what what

게임이 아냐 진 적이 없으니까
짖어봐 네 목에 목줄은 내 거니까
땅바닥에 닿은 pedal we go two zero five 
Shut it down uh uh uh uh

초록 비를 내려 머리 위로 Don’t trip, baby
겸손하게 그냥 앉아있어 Just sit, baby

Praying for my downfall, many have tried, baby
Catch me when you hear my Lamborghini go vroom, vroom, vroom, vroom

When we pull up you know it’s a shutdown
간판 내리고 문 잠가 shut down
Whip it whip it whip it whip it
Whip it whip it whip it whip it
It’s black and it’s pink once the sun down

When we pull up you know it’s a shutdown
간판 내리고 문 잠가 shut down
Whip it whip it whip it whip it 
Whip it whip it whip it whip it 
Keep watching me shut it down 

Nah
You don’t wanna be on my bad side that’s right I’m slidin’ through
Bunch of wannabes that wanna be me, me three if I was you
Been around the world, pearls on ya girl, VVS's we invested uh
Need a lesson see the necklace, see these dresses 
We don’t buy it we request it uh

A rockstar, a popstar but rowdier
Say bye to the paparazzi, get my good side, I'll smile for ya
Know it ain’t fair to ya, it’s scarin’ ya like what now
Blackpink in your area, the area been shut down. It’s a shutdown

네 다음 답안지야 똑바로 봐 don’t sleep baby
뒤집어봐 이건 가격표야 ain’t cheap baby

Stay in your own lane ‘cause I’m ‘bout to swerve
Catch me when you hear my Lamborghini go vroom, vroom, vroom, vroom

When we pull up you know it’s a shutdown
간판 내리고 문 잠가 shut down


Whip it whip it whip it whip it
Whip it whip it whip it whip it

It’s black and it’s pink once the sun down

When we pull up you know it’s a shutdown
간판 내리고 문 잠가 shut down

Whip it whip it whip it whip it 
Whip it whip it whip it whip it 

Keep watching me shut it down

Shut it down Blackpink in your area
Shut it down woah woah woah woah
Shut it down Blackpink in your area
Keep talking we shut you down

#BLACKPINK #블랙핑크 #2ndAlbum #BORNPINK #Title #ShutDown #Official_Audio #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크']",2022-09-21T12:01:47Z,11174786,340785,,4853,PT2M56S,hd,false
153,UhxW9Njqqu0,BLACKPINK,BLACKPINK - ‘Typa Girl’ (Official Audio),"BLACKPINK - ‘Typa Girl’

Typa girl that’ll make you wanna dream

Typa girl that came straight off of the screen

Typa girl you wanna ice up make me freeze 

Typa girl you wanna wife up sign the pree


I bring money to the table 
Not your dinner 
Both my body and my bank account 
Good figure
Thinking about me but there’s nothing to consider 
If I let you in my circle you a winner 

Didn’t know that you were cold
’Til you felt my fire
Heaven’s gate just opened up
Hearing choirs 
If you saying something else 
You a liar

‘Cause I’m that girl that drive you crazy
But you can’t leave me alone 
Got you thinking maybe 
I went supernatural 

Put you under spells or 
Look into a crystal ball 
I'm not like these other girls at all 

I’m the typa girl that make you forget that you got a type 
Type that make you love me when the only thing you done is like 

I’m that typa girl 
I’m that typa girl 
I’m that typa girl 
I’m that typa girl 

Like du du dun
du lu lu lun
Like du du dun
du lu lu lun

I’m the type of girl 
That everybody type 
Double tap tap tap 
What everybody like 
You can check my stats 
Got everybody’s eye
And I run them laps
Round everybody’s mind

All of these girls on some uppercase ****
That mean they all cap 
Being the best at whatever I do 
That’s sounding on brand 

Typa girl that you wish for when you blow that candle out

Typa girl that you wanna take back to your mama house

Typa girl that don't ask for what she wants, she’s takin' out 

Typa girl who got bag in same quality as Chanel

Now you know that you were cold 
‘Cause you felt my fire
Heaven’s gate just opened up 
Hearing choirs 
If you saying something else 
You a liar 

‘Cause I’m that girl 
That drive you crazy 
But you can’t leave me alone 
Got you thinking maybe 
I went supernatural

Put you under spells or 
Look into a crystal ball 
I'm not like these other girls at all 

I’m the type of girl that make you forget that you got a type 
Type that make you love me when the only thing you done is like 

I’m that typa girl 
I’m that typa girl
I’m that typa girl 
I’m that typa girl

Like du du dun
du lu lu lun
Like du du dun
du lu lu lun

#BLACKPINK #블랙핑크 #2ndAlbum #BORNPINK #TypaGirl #Official_Audio #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크']",2022-09-21T12:01:25Z,95452831,1268218,,20739,PT3M,hd,false
154,wQTjv-Xo1gY,BLACKPINK,BLACKPINK - ‘Yeah Yeah Yeah’ (Official Audio),"BLACKPINK - ‘Yeah Yeah Yeah’

나 왜 이래
자꾸만 웃음이나
넌 몰라 내가 왜 이러는지

말도 안 돼 난 너에게
끌려 버렸어
너의 무심한 말투에
빠져버린 내가 우스워

넌 왜 나타나서
뭔데 자꾸 생각나

혹시 나 좋아하면
말해

Just say yeah yeah yeah

Just say yeah yeah yeah

또 왜 이래
나도 날 모르겠어
아이 몰라 애매모호한 내 맘

말도 안 되는 너와 나의 첫 만남
이건 누군가 쓴 각본
우연이기엔 좀 수상해

넌 왜 나타나서
뭔데 자꾸 생각나
 
혹시 나 좋아하면
말해

Just say yeah yeah yeah

Just say yeah yeah yeah

사실 난 좀 두렵기도 해
또 한 번 더 사랑에 나 아플까

운명이 던진 질문 앞에 
don’t you say no oh oh oh

Just say yeah yeah yeah

Say yeah yeah yeah

Say yeah yeah yeah

Say yeah yeah yeah

#BLACKPINK #블랙핑크 #2ndAlbum #BORNPINK #YeahYeahYeah #Official_Audio #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크']",2022-09-21T12:01:09Z,16653199,415992,,8168,PT2M59S,hd,false
155,7Hr3p1BHC_E,BLACKPINK,BLACKPINK - ‘Hard to Love’ (Official Audio),"BLACKPINK - ‘Hard to Love’

Ain’t no magic tool to fix it
You should keep your distance
I’m only telling you because I care

‘Cause I’m hard to love
Find it hard to trust
When it feels too good 
I just **** it up
You want all of me
I can’t give that much
So don’t fall too hard
‘Cause I’m hard to love

(Hard to love)
(Yeah)

Never meant to cause you a problem
Here I am yet once again with the same old story
You don’t see the issues, I got ‘em
Yeah I do, yeah it’s true 

I’ll make it feel like heaven
But I swear I’m not a saint
And you won’t see the truth
‘Cause I’ll be kissing it away
Yeah I’ll be all you need until I’m driving you insane
Baby all I’m trying to do is save you the pain

‘Cause I’m hard to love
Find it hard to trust
When it feels too good 
I just **** it up

You want all of me 
I can’t give that much
So don’t fall too hard
‘Cause I’m hard to love

(Hard to love)
(Yeah)

Up
’Til I’m down
I’m all in
’Til I’m out
Got a lot
To work out 
’Til it’s all behind me
You know you don’t
Play with fire in the dark
Protect your heart
Ain’t no going back once you start
I’m trying to be nice

(Hard to love)
(Yeah)

#BLACKPINK #블랙핑크 #2ndAlbum #BORNPINK #HardtoLove #Official_Audio #YG","['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '제니', '로제', '리사', '지수', 'LISA', 'JISOO', 'JENNIE', 'ROSÉ', 'BLINK', '블링크', 'BLACKPINK PINK VENOM', 'PINK VENOM', '핑크베놈', '블랙핑크 핑크베놈', 'BLACKPINK 핑크베놈', 'BORN PINK', 'BLACKPINK BORN PINK', '본핑크', '블랙핑크 본핑크']",2022-09-21T12:00:53Z,30932247,607186,,22260,PT2M43S,hd,false
